element,fixture,opponent_team,total_points,was_home,team_h_score,team_a_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,position
412,157,11,0,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
412,166,10,0,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
412,177,2,0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
412,188,14,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
412,199,18,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
412,210,20,0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
412,218,3,0,True,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
412,228,17,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
412,238,9,0,True,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
412,247,13,0,False,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
413,5,17,9,True,1,0,90,0,0,1,0,0,0,0,0,0,3,2,27,25.2,0.0,0.0,2.5,1,0.00,0.00,0.00,1.77,1
413,12,3,3,False,1,1,90,0,0,0,1,0,0,0,0,0,3,0,14,25.6,0.0,0.0,2.6,1,0.00,0.00,0.00,2.23,1
413,28,18,4,True,2,1,90,0,0,0,1,0,0,0,0,0,6,0,16,34.8,0.0,0.0,3.5,1,0.00,0.00,0.00,1.26,1
413,40,20,3,False,1,2,90,0,0,0,1,0,0,0,0,0,4,0,12,33.6,0.0,0.0,3.4,1,0.00,0.00,0.00,0.99,1
413,44,9,3,False,3,1,90,0,0,0,3,0,0,0,0,0,8,0,9,53.0,0.0,0.0,5.3,1,0.00,0.00,0.00,2.29,1
413,58,13,3,True,1,1,90,0,0,0,1,0,0,0,0,0,5,0,14,35.4,0.0,0.0,3.5,1,0.00,0.00,0.00,0.91,1
413,67,8,6,False,0,0,90,0,0,1,0,0,0,0,0,0,2,0,24,16.2,0.0,0.0,1.6,1,0.00,0.00,0.00,0.67,1
413,76,5,3,True,0,1,90,0,0,0,1,0,0,0,0,0,4,0,13,27.4,0.0,0.0,2.7,1,0.00,0.00,0.00,1.12,1
413,85,6,2,False,2,1,90,0,0,0,2,0,0,0,0,0,5,0,13,37.2,0.0,0.0,3.7,1,0.00,0.00,0.00,1.64,1
413,96,1,5,True,1,0,90,0,0,1,0,0,0,0,1,0,0,0,19,0.0,0.0,0.0,0.0,1,0.00,0.00,0.00,1.05,1
413,107,16,2,False,1,3,90,0,0,0,1,0,0,0,0,0,2,0,9,19.2,0.0,0.0,1.9,1,0.00,0.00,0.00,0.63,1
413,119,19,2,True,0,2,90,0,0,0,2,0,0,0,0,0,4,0,10,24.4,0.0,0.0,2.4,1,0.00,0.00,0.00,0.91,1
413,124,7,2,False,1,1,90,0,0,0,1,0,0,0,0,0,2,0,8,19.4,0.0,0.0,1.9,1,0.00,0.00,0.00,1.76,1
413,139,12,0,True,3,3,90,0,0,0,3,0,0,0,1,0,2,0,-1,14.4,0.0,0.0,1.4,1,0.00,0.00,0.00,1.99,1
413,142,4,1,False,4,2,90,0,0,0,4,0,0,0,0,0,4,0,1,26.6,0.0,0.0,2.7,1,0.00,0.00,0.00,1.23,1
413,157,11,0,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
413,166,10,0,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
413,177,2,0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
413,188,14,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
413,199,18,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
413,210,20,0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
413,218,3,0,True,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
413,228,17,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
413,238,9,0,True,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
413,247,13,0,False,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,5,17,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,12,3,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,28,18,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,40,20,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,44,9,0,False,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,58,13,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,67,8,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,76,5,0,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,85,6,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,96,1,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,107,16,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,119,19,0,True,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,124,7,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,139,12,0,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,142,4,0,False,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,157,11,0,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,166,10,0,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,177,2,0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,188,14,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,199,18,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,210,20,0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,218,3,0,True,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,228,17,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,238,9,0,True,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
414,247,13,0,False,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
415,5,17,-2,True,1,0,27,0,0,0,0,0,0,0,0,1,0,0,-8,0.0,0.3,5.0,0.1,1,0.04,0.00,0.04,0.20,2
415,12,3,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
415,28,18,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
415,40,20,8,False,1,2,90,1,0,0,1,0,0,0,0,0,0,0,24,46.8,1.3,10.0,5.8,1,0.10,0.01,0.11,0.99,2
415,44,9,1,False,3,1,90,0,0,0,3,0,0,0,0,0,0,0,5,12.6,7.7,12.0,3.2,1,0.40,0.20,0.60,2.29,2
415,58,13,1,True,1,1,90,0,0,0,1,0,0,0,1,0,0,0,3,14.4,0.9,6.0,2.1,1,0.08,0.04,0.12,0.91,2
415,67,8,5,False,0,0,90,0,0,1,0,0,0,0,1,0,0,0,18,10.8,1.0,0.0,1.2,1,0.00,0.01,0.01,0.67,2
415,76,5,2,True,0,1,90,0,0,0,1,0,0,0,0,0,0,0,13,24.2,15.7,5.0,4.5,1,0.04,0.23,0.27,1.12,2
415,85,6,0,False,2,1,90,0,0,0,2,0,0,0,1,0,0,0,-1,7.6,0.3,8.0,1.6,1,0.24,0.02,0.26,1.64,2
415,96,1,5,True,1,0,90,0,0,1,0,0,0,0,1,0,0,0,20,18.2,1.5,5.0,2.5,1,0.06,0.02,0.08,1.05,2
415,107,16,2,False,1,3,90,0,0,0,1,0,0,0,0,0,0,0,10,24.0,2.3,4.0,3.0,1,0.02,0.01,0.03,0.63,2
415,119,19,1,True,0,2,90,0,0,0,2,0,0,0,0,0,0,0,9,28.2,3.3,3.0,3.5,1,0.03,0.02,0.05,0.91,2
415,124,7,2,False,1,1,90,0,0,0,1,0,0,0,0,0,0,0,12,30.6,0.6,0.0,3.1,1,0.00,0.01,0.01,1.76,2
415,139,12,7,True,3,3,90,1,0,0,3,0,0,0,0,0,0,0,15,49.6,0.8,33.0,8.3,1,0.30,0.01,0.31,1.99,2
415,142,4,0,False,4,2,90,0,0,0,4,0,0,0,0,0,0,0,-2,16.2,1.1,0.0,1.7,1,0.00,0.01,0.01,1.23,2
415,157,11,6,True,4,0,90,0,0,1,0,0,0,0,0,0,0,0,24,11.8,1.2,2.0,1.5,1,0.00,0.01,0.01,0.19,2
415,166,10,6,False,0,4,90,0,0,1,0,0,0,0,0,0,0,0,30,26.4,1.3,0.0,2.8,1,0.00,0.01,0.01,0.71,2
415,177,2,6,True,3,0,90,0,0,1,0,0,0,0,0,0,0,0,30,17.4,3.7,8.0,2.9,1,0.10,0.09,0.19,0.34,2
415,188,14,5,False,0,2,90,0,0,1,0,0,0,0,1,0,0,0,28,15.0,10.8,2.0,2.8,1,0.02,0.02,0.04,0.90,2
415,199,18,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
415,210,20,0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
415,218,3,0,True,1,4,45,0,0,0,2,0,0,0,0,0,0,0,-1,11.6,0.1,17.0,2.9,0,0.04,0.00,0.04,1.09,2
415,228,17,2,False,1,3,90,0,0,0,1,0,0,0,0,0,0,0,9,26.2,10.4,19.0,5.6,1,0.07,0.01,0.08,0.76,2
415,238,9,1,True,1,2,90,0,0,0,2,0,0,0,0,0,0,0,4,30.2,1.1,21.0,5.2,1,0.16,0.04,0.20,1.56,2
415,247,13,0,False,4,0,90,0,0,0,4,0,0,0,0,0,0,0,-4,15.2,0.7,2.0,1.8,1,0.00,0.00,0.00,1.90,2
416,5,17,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,12,3,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,28,18,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,40,20,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,44,9,0,False,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,58,13,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,67,8,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,76,5,0,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,85,6,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,96,1,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,107,16,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,119,19,0,True,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,124,7,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,139,12,0,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,142,4,0,False,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,157,11,0,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,166,10,0,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,177,2,1,True,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,2.4,1.0,0.0,0.3,0,0.00,0.00,0.00,0.19,2
416,188,14,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,199,18,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,210,20,0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,218,3,0,True,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,228,17,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,238,9,0,True,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
416,247,13,0,False,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
417,5,17,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
417,12,3,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
417,28,18,1,True,2,1,22,0,0,0,0,0,0,0,0,0,0,0,6,3.6,1.6,0.0,0.5,0,0.00,0.00,0.00,0.27,3
417,40,20,1,False,1,2,45,0,0,0,0,0,0,0,0,0,0,0,11,12.6,2.8,34.0,4.9,0,0.44,0.03,0.47,0.37,3
417,44,9,1,False,3,1,16,0,0,0,1,0,0,0,0,0,0,0,8,6.4,14.6,7.0,2.8,0,0.04,0.09,0.13,0.60,3
417,58,13,1,True,1,1,77,0,0,0,1,0,0,0,1,0,0,0,10,9.4,11.2,4.0,2.5,1,0.00,0.02,0.02,0.67,3
417,67,8,3,False,0,0,70,0,0,1,0,0,0,0,0,0,0,0,12,4.6,4.6,19.0,2.8,1,0.23,0.04,0.27,0.63,3
417,76,5,2,True,0,1,65,0,0,0,1,0,0,0,0,0,0,0,11,10.4,15.6,2.0,2.8,1,0.00,0.01,0.01,0.57,3
417,85,6,1,False,2,1,67,0,0,0,2,0,0,0,1,0,0,0,3,8.4,0.6,5.0,1.4,1,0.05,0.00,0.05,1.24,3
417,96,1,0,True,1,0,25,0,0,0,0,0,0,0,1,0,0,0,1,0.4,1.3,0.0,0.2,0,0.00,0.00,0.00,0.38,3
417,107,16,4,False,1,3,21,0,1,0,0,0,0,0,0,0,0,0,15,27.8,10.7,0.0,3.9,0,0.00,0.01,0.01,0.16,3
417,119,19,1,True,0,2,33,0,0,0,0,0,0,0,0,0,0,0,2,2.6,1.2,0.0,0.4,0,0.00,0.01,0.01,0.58,3
417,124,7,2,False,1,1,90,0,0,0,1,0,0,0,0,0,0,0,14,18.6,7.9,2.0,2.9,1,0.00,0.09,0.09,1.76,3
417,139,12,1,True,3,3,86,0,0,0,3,0,0,0,1,0,0,0,12,9.4,2.5,7.0,1.9,1,0.09,0.01,0.10,1.91,3
417,142,4,1,False,4,2,30,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.8,9.0,1.1,0,0.17,0.01,0.18,0.88,3
417,157,11,3,True,4,0,90,0,0,1,0,0,0,0,0,0,0,0,21,11.6,17.3,8.0,3.7,1,0.21,0.04,0.25,0.19,3
417,166,10,3,False,0,4,90,0,0,1,0,0,0,0,0,0,0,0,11,8.8,1.9,1.0,1.2,1,0.02,0.01,0.03,0.71,3
417,177,2,3,True,3,0,90,0,0,1,0,0,0,0,0,0,0,0,19,22.0,21.3,17.0,6.0,1,0.37,0.14,0.51,0.34,3
417,188,14,3,False,0,2,90,0,0,1,0,0,0,0,0,0,0,0,4,7.8,14.3,9.0,3.1,1,0.58,0.18,0.76,0.90,3
417,199,18,2,False,1,2,90,0,0,0,1,0,0,0,0,0,0,0,10,7.0,9.4,7.0,2.3,1,0.19,0.31,0.50,0.95,3
417,210,20,3,True,3,0,90,0,0,1,0,0,0,0,0,0,0,0,19,11.8,34.3,5.0,5.1,1,0.06,0.06,0.12,1.62,3
417,218,3,2,True,1,4,90,0,0,0,4,0,0,0,0,0,0,0,13,13.8,3.5,22.0,3.9,1,0.09,0.02,0.11,2.26,3
417,228,17,9,False,1,3,90,1,0,0,1,0,0,0,0,0,0,2,34,55.0,8.0,21.0,8.4,1,0.59,0.02,0.61,0.76,3
417,238,9,1,True,1,2,90,0,0,0,2,0,0,0,1,0,0,0,7,3.8,3.9,9.0,1.7,1,0.02,0.03,0.05,1.56,3
417,247,13,2,False,4,0,90,0,0,0,4,0,0,0,0,0,0,0,7,6.4,9.7,0.0,1.6,1,0.00,0.01,0.01,1.90,3
418,5,17,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
418,12,3,1,False,1,1,32,0,0,0,0,0,0,0,0,0,0,0,4,7.2,4.9,0.0,1.2,0,0.00,0.02,0.02,1.07,2
418,28,18,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
418,40,20,1,False,1,2,26,0,0,0,0,0,0,0,0,0,0,0,2,1.8,5.2,0.0,0.7,0,0.00,0.02,0.02,0.15,2
418,44,9,1,False,3,1,73,0,0,0,2,0,0,0,0,0,0,0,7,8.8,12.3,0.0,2.1,1,0.00,0.02,0.02,1.69,2
418,58,13,2,True,1,1,77,0,0,0,1,0,0,0,0,0,0,0,5,10.0,7.2,9.0,2.6,1,0.03,0.04,0.07,0.67,2
418,67,8,8,False,0,0,70,0,0,1,0,0,0,0,0,0,0,2,28,16.8,36.1,2.0,5.5,1,0.00,0.12,0.12,0.63,2
418,76,5,0,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
418,85,6,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
418,96,1,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
418,107,16,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
418,119,19,1,True,0,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.1,0.0,0.1,0,0.00,0.01,0.01,0.00,2
418,124,7,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
418,139,12,0,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
418,142,4,1,False,4,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0.8,0.9,0.0,0.2,0,0.00,0.00,0.00,0.66,2
418,157,11,1,True,4,0,26,0,0,0,0,0,0,0,0,0,0,0,9,6.6,7.2,0.0,1.4,0,0.00,0.02,0.02,0.00,2
418,166,10,1,False,0,4,26,0,0,0,0,0,0,0,0,0,0,0,11,6.6,3.4,0.0,1.0,0,0.00,0.15,0.15,0.17,2
418,177,2,5,True,3,0,77,0,0,1,0,0,0,0,1,0,0,0,18,8.4,4.0,2.0,1.4,1,0.00,0.03,0.03,0.16,2
418,188,14,1,False,0,2,57,0,0,0,0,0,0,0,0,0,0,0,13,9.4,15.2,0.0,2.5,1,0.00,0.04,0.04,0.34,2
418,199,18,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
418,210,20,1,True,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0.2,0.0,0.3,0,0.00,0.00,0.00,0.38,2
418,218,3,0,True,1,4,24,0,0,0,2,0,0,0,0,0,0,0,-4,4.2,14.3,0.0,1.9,0,0.00,0.03,0.03,0.61,2
418,228,17,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
418,238,9,1,True,1,2,26,0,0,0,1,0,0,0,0,0,0,0,1,4.0,1.8,0.0,0.6,0,0.00,0.01,0.01,0.73,2
418,247,13,0,False,4,0,45,0,0,0,3,0,0,0,0,0,0,0,-8,4.4,15.3,0.0,2.0,1,0.00,0.03,0.03,1.11,2
419,5,17,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,12,3,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,28,18,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,40,20,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,44,9,0,False,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,58,13,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,67,8,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,76,5,0,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,85,6,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,96,1,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,107,16,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,119,19,0,True,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,124,7,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,139,12,0,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,142,4,0,False,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,157,11,0,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,166,10,0,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,177,2,0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,188,14,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,199,18,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,210,20,0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
419,218,3,0,True,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
